y_token_train,y_list,GPT_ans,Hobert_ans,GPT,HeBERT
4062,Positive,Positive,Positive,TRUE,TRUE
4063,Positive,Positive,Positive,TRUE,TRUE
4064,Negative,Negative,Negative,TRUE,TRUE
4065,Positive,Positive,Positive,TRUE,TRUE
4066,Positive,Neutral,Positive,FALSE,TRUE
4067,Positive,Positive,Positive,TRUE,TRUE
4068,Positive,Negative,Positive,FALSE,TRUE
4069,Positive,Positive,Positive,TRUE,TRUE
4070,Positive,Positive,Positive,TRUE,TRUE
4071,Positive,Positive,Positive,TRUE,TRUE
4072,Negative,Negative,Negative,TRUE,TRUE
4073,Positive,Neutral,Positive,FALSE,TRUE
4074,Positive,Positive,Positive,TRUE,TRUE
4075,Positive,Negative,Positive,FALSE,TRUE
4076,Positive,Positive,Positive,TRUE,TRUE
4077,Positive,Positive,Positive,TRUE,TRUE
4078,Positive,Positive,Positive,TRUE,TRUE
4079,Negative,Negative,Negative,TRUE,TRUE
4080,Positive,Positive,Neutral,TRUE,FALSE
4081,Negative,Negative,Negative,TRUE,TRUE
4082,Positive,Positive,Positive,TRUE,TRUE
4083,Negative,Positive,Negative,FALSE,TRUE
4084,Negative,Negative,Negative,TRUE,TRUE
4085,Positive,Negative,Positive,FALSE,TRUE
4086,Negative,Neutral,Negative,FALSE,TRUE
4087,Positive,Positive,Positive,TRUE,TRUE
4088,Negative,Neutral,Positive,FALSE,FALSE
4089,Positive,Positive,Positive,TRUE,TRUE
4090,Negative,Neutral,Negative,FALSE,TRUE
4091,Negative,Negative,Negative,TRUE,TRUE
4092,Negative,Negative,Negative,TRUE,TRUE
4093,Positive,Negative,Positive,FALSE,TRUE
4094,Negative,Negative,Negative,TRUE,TRUE
4095,Neutral,Neutral,Positive,TRUE,FALSE
4096,Negative,Negative,Negative,TRUE,TRUE
4097,Negative,Negative,Negative,TRUE,TRUE
4098,Positive,Positive,Positive,TRUE,TRUE
4099,Positive,Positive,Positive,TRUE,TRUE
4100,Positive,Positive,Positive,TRUE,TRUE
4101,Positive,Neutral,Positive,FALSE,TRUE
4102,Positive,Positive,Positive,TRUE,TRUE
4103,Neutral,Neutral,Neutral,TRUE,TRUE
4104,Positive,Positive,Positive,TRUE,TRUE
4105,Positive,Neutral,Positive,FALSE,TRUE
4106,Negative,Negative,Negative,TRUE,TRUE
4107,Positive,Positive,Positive,TRUE,TRUE
4108,Positive,Positive,Positive,TRUE,TRUE
4109,Positive,Positive,Negative,TRUE,FALSE
4110,Positive,Neutral,Negative,FALSE,FALSE
4111,Negative,Negative,Negative,TRUE,TRUE
4112,Negative,Neutral,Positive,FALSE,FALSE
4113,Positive,Positive,Positive,TRUE,TRUE
4114,Negative,Neutral,Negative,FALSE,TRUE
4115,Negative,Positive,Positive,FALSE,FALSE
4116,Positive,Negative,Negative,FALSE,FALSE
4117,Positive,Negative,Negative,FALSE,FALSE
4118,Positive,Neutral,Positive,FALSE,TRUE
4119,Negative,Positive,Negative,FALSE,TRUE
4120,Positive,Positive,Positive,TRUE,TRUE
4121,Positive,Negative,Positive,FALSE,TRUE
4122,Positive,Positive,Positive,TRUE,TRUE
4123,Negative,Neutral,Negative,FALSE,TRUE
4124,Negative,Neutral,Neutral,FALSE,FALSE
4125,Negative,Negative,Negative,TRUE,TRUE
4126,Positive,Positive,Negative,TRUE,FALSE
4127,Positive,Positive,Positive,TRUE,TRUE
4128,Positive,Positive,Positive,TRUE,TRUE
4129,Positive,Negative,Negative,FALSE,FALSE
4130,Positive,Positive,Positive,TRUE,TRUE
4131,Positive,Positive,Positive,TRUE,TRUE
4132,Positive,Positive,Positive,TRUE,TRUE
4133,Positive,Positive,Negative,TRUE,FALSE
4134,Positive,Negative,Negative,FALSE,FALSE
4135,Positive,Neutral,Positive,FALSE,TRUE
4136,Positive,Neutral,Negative,FALSE,FALSE
4137,Negative,Negative,Negative,TRUE,TRUE
4138,Positive,Neutral,Negative,FALSE,FALSE
4139,Positive,Positive,Positive,TRUE,TRUE
4140,Positive,Positive,Negative,TRUE,FALSE
4141,Positive,Positive,Positive,TRUE,TRUE
4142,Positive,Neutral,Negative,FALSE,FALSE
4143,Positive,Positive,Positive,TRUE,TRUE
4144,Negative,Neutral,Negative,FALSE,TRUE
4145,Negative,Negative,Negative,TRUE,TRUE
4146,Negative,Negative,Negative,TRUE,TRUE
4147,Positive,Positive,Positive,TRUE,TRUE
4148,Positive,Positive,Positive,TRUE,TRUE
4149,Positive,Positive,Positive,TRUE,TRUE
4150,Positive,Positive,Positive,TRUE,TRUE
4151,Positive,Positive,Positive,TRUE,TRUE
4152,Positive,Positive,Positive,TRUE,TRUE
4153,Negative,Negative,Negative,TRUE,TRUE
4154,Positive,Positive,Positive,TRUE,TRUE
4155,Positive,Positive,Positive,TRUE,TRUE
4156,Positive,Positive,Positive,TRUE,TRUE
4157,Neutral,Neutral,Neutral,TRUE,TRUE
4158,Positive,Negative,Negative,FALSE,FALSE
4159,Positive,Positive,Positive,TRUE,TRUE
4160,Positive,Neutral,Positive,FALSE,TRUE
4161,Positive,Neutral,Positive,FALSE,TRUE
4162,Positive,Neutral,Negative,FALSE,FALSE
4163,Positive,Positive,Positive,TRUE,TRUE
4164,Positive,Positive,Positive,TRUE,TRUE
4165,Negative,Negative,Negative,TRUE,TRUE
4166,Positive,Positive,Positive,TRUE,TRUE
4167,Positive,Positive,Positive,TRUE,TRUE
4168,Positive,Neutral,Neutral,FALSE,FALSE
4169,Negative,Negative,Negative,TRUE,TRUE
4170,Positive,Positive,Positive,TRUE,TRUE
4171,Positive,Negative,Negative,FALSE,FALSE
4172,Positive,Negative,Positive,FALSE,TRUE
4173,Positive,Neutral,Negative,FALSE,FALSE
4174,Positive,Negative,Negative,FALSE,FALSE
4175,Positive,Positive,Positive,TRUE,TRUE
4176,Positive,Positive,Positive,TRUE,TRUE
4177,Positive,Negative,Positive,FALSE,TRUE
4178,Positive,Positive,Positive,TRUE,TRUE
4179,Positive,Positive,Positive,TRUE,TRUE
4180,Negative,Negative,Negative,TRUE,TRUE
4181,Positive,Negative,Negative,FALSE,FALSE
4182,Positive,Neutral,Negative,FALSE,FALSE
4183,Positive,Neutral,Negative,FALSE,FALSE
4184,Positive,Positive,Positive,TRUE,TRUE
4185,Negative,Negative,Negative,TRUE,TRUE
4186,Positive,Positive,Positive,TRUE,TRUE
4187,Negative,Negative,Negative,TRUE,TRUE
4188,Positive,Positive,Positive,TRUE,TRUE
4189,Positive,Negative,Negative,FALSE,FALSE
4190,Positive,Negative,Negative,FALSE,FALSE
4191,Positive,Neutral,Positive,FALSE,TRUE
4192,Negative,Neutral,Negative,FALSE,TRUE
4193,Negative,Neutral,Negative,FALSE,TRUE
4194,Negative,Neutral,Negative,FALSE,TRUE
4195,Negative,Negative,Negative,TRUE,TRUE
4196,Negative,Negative,Negative,TRUE,TRUE
4197,Negative,Negative,Negative,TRUE,TRUE
4198,Negative,Negative,Negative,TRUE,TRUE
4199,Positive,Neutral,Neutral,FALSE,FALSE
4200,Negative,Neutral,Negative,FALSE,TRUE
4201,Positive,Positive,Positive,TRUE,TRUE
4202,Positive,Positive,Positive,TRUE,TRUE
4203,Positive,Positive,Positive,TRUE,TRUE
4204,Positive,Positive,Positive,TRUE,TRUE
4205,Positive,Positive,Positive,TRUE,TRUE
4206,Positive,Positive,Positive,TRUE,TRUE
4207,Positive,Negative,Negative,FALSE,FALSE
4208,Negative,Neutral,Negative,FALSE,TRUE
4209,Positive,Neutral,Negative,FALSE,FALSE
4210,Positive,Negative,Negative,FALSE,FALSE
4211,Positive,Neutral,Negative,FALSE,FALSE
4212,Positive,Positive,Positive,TRUE,TRUE
4213,Negative,Negative,Negative,TRUE,TRUE
4214,Positive,Neutral,Negative,FALSE,FALSE
4215,Positive,Neutral,Positive,FALSE,TRUE
4216,Positive,Positive,Positive,TRUE,TRUE
4217,Positive,Neutral,Negative,FALSE,FALSE
4218,Positive,Negative,Negative,FALSE,FALSE
4219,Negative,Negative,Negative,TRUE,TRUE
4220,Positive,Neutral,Positive,FALSE,TRUE
4221,Negative,Negative,Negative,TRUE,TRUE
4222,Positive,Positive,Positive,TRUE,TRUE
4223,Positive,Negative,Positive,FALSE,TRUE
4224,Positive,Positive,Positive,TRUE,TRUE
4225,Negative,Negative,Negative,TRUE,TRUE
4226,Negative,Negative,Negative,TRUE,TRUE
4227,Positive,Negative,Negative,FALSE,FALSE
4228,Positive,Positive,Positive,TRUE,TRUE
4229,Positive,Negative,Negative,FALSE,FALSE
4230,Positive,Positive,Positive,TRUE,TRUE
4231,Positive,Negative,Negative,FALSE,FALSE
4232,Positive,Positive,Positive,TRUE,TRUE
4233,Positive,Positive,Positive,TRUE,TRUE
4234,Negative,Negative,Negative,TRUE,TRUE
4235,Positive,Positive,Positive,TRUE,TRUE
4236,Negative,Negative,Negative,TRUE,TRUE
4237,Positive,Positive,Positive,TRUE,TRUE
4238,Positive,Positive,Positive,TRUE,TRUE
4239,Positive,Positive,Negative,TRUE,FALSE
4240,Negative,Neutral,Negative,FALSE,TRUE
4241,Positive,Positive,Positive,TRUE,TRUE
4242,Positive,Positive,Positive,TRUE,TRUE
4243,Positive,Positive,Positive,TRUE,TRUE
4244,Positive,Negative,Positive,FALSE,TRUE
4245,Negative,Negative,Negative,TRUE,TRUE
4246,Negative,Negative,Negative,TRUE,TRUE
4247,Negative,Negative,Negative,TRUE,TRUE
4248,Positive,Positive,Negative,TRUE,FALSE
4249,Positive,Neutral,Positive,FALSE,TRUE
4250,Positive,Positive,Positive,TRUE,TRUE
4251,Positive,Neutral,Negative,FALSE,FALSE
4252,Neutral,Neutral,Positive,TRUE,FALSE
4253,Positive,Negative,Negative,FALSE,FALSE
4254,Negative,Negative,Negative,TRUE,TRUE
4255,Positive,Positive,Positive,TRUE,TRUE
4256,Positive,Negative,Positive,FALSE,TRUE
4257,Positive,Positive,Positive,TRUE,TRUE
4258,Positive,Positive,Positive,TRUE,TRUE
4259,Negative,Negative,Negative,TRUE,TRUE
4260,Positive,Neutral,Negative,FALSE,FALSE
4261,Positive,Positive,Positive,TRUE,TRUE
4262,Positive,Positive,Positive,TRUE,TRUE
4263,Negative,Positive,Negative,FALSE,TRUE
4264,Positive,Positive,Positive,TRUE,TRUE
4265,Positive,Negative,Negative,FALSE,FALSE
4266,Negative,Neutral,Negative,FALSE,TRUE
4267,Positive,Positive,Positive,TRUE,TRUE
4268,Negative,Negative,Negative,TRUE,TRUE
4269,Positive,Positive,Positive,TRUE,TRUE
4270,Negative,Negative,Negative,TRUE,TRUE
4271,Positive,Negative,Negative,FALSE,FALSE
4272,Positive,Negative,Positive,FALSE,TRUE
4273,Positive,Positive,Positive,TRUE,TRUE
4274,Negative,Neutral,Negative,FALSE,TRUE
4275,Positive,Positive,Positive,TRUE,TRUE
4276,Negative,Negative,Negative,TRUE,TRUE
4277,Negative,Negative,Negative,TRUE,TRUE
4278,Positive,Positive,Positive,TRUE,TRUE
4279,Positive,Positive,Positive,TRUE,TRUE
4280,Negative,Neutral,Negative,FALSE,TRUE
4281,Negative,Negative,Negative,TRUE,TRUE
4282,Negative,Negative,Negative,TRUE,TRUE
4283,Positive,Positive,Positive,TRUE,TRUE
4284,Positive,Positive,Positive,TRUE,TRUE
4285,Positive,Positive,Positive,TRUE,TRUE
4286,Negative,Negative,Negative,TRUE,TRUE
4287,Positive,Positive,Positive,TRUE,TRUE
4288,Negative,Negative,Negative,TRUE,TRUE
4289,Negative,Negative,Negative,TRUE,TRUE
4290,Negative,Negative,Negative,TRUE,TRUE
4291,Negative,Neutral,Negative,FALSE,TRUE
4292,Positive,Positive,Positive,TRUE,TRUE
4293,Negative,Neutral,Neutral,FALSE,FALSE
4294,Positive,Positive,Positive,TRUE,TRUE
4295,Positive,Positive,Positive,TRUE,TRUE
4296,Positive,Neutral,Negative,FALSE,FALSE
4297,Positive,Positive,Positive,TRUE,TRUE
4298,Positive,Neutral,Negative,FALSE,FALSE
4299,Positive,Positive,Positive,TRUE,TRUE
4300,Negative,Negative,Negative,TRUE,TRUE
4301,Positive,Neutral,Positive,FALSE,TRUE
4302,Negative,Positive,Negative,FALSE,TRUE
4303,Negative,Neutral,Negative,FALSE,TRUE
4304,Negative,Neutral,Negative,FALSE,TRUE
4305,Positive,Neutral,Negative,FALSE,FALSE
4306,Negative,Negative,Negative,TRUE,TRUE
4307,Negative,Negative,Negative,TRUE,TRUE
4308,Positive,Positive,Positive,TRUE,TRUE
4309,Neutral,Positive,Positive,FALSE,FALSE
4310,Positive,Neutral,Negative,FALSE,FALSE
4311,Positive,Neutral,Positive,FALSE,TRUE
4312,Neutral,Negative,Negative,FALSE,FALSE
4313,Positive,Positive,Positive,TRUE,TRUE
4314,Negative,Negative,Negative,TRUE,TRUE
4315,Positive,Neutral,Positive,FALSE,TRUE
4316,Negative,Neutral,Positive,FALSE,FALSE
4317,Positive,Positive,Negative,TRUE,FALSE
4318,Positive,Positive,Positive,TRUE,TRUE
4319,Positive,Negative,Positive,FALSE,TRUE
4320,Positive,Positive,Positive,TRUE,TRUE
4321,Positive,Neutral,Negative,FALSE,FALSE
4322,Negative,Neutral,Positive,FALSE,FALSE
4323,Positive,Negative,Positive,FALSE,TRUE
4324,Negative,Negative,Negative,TRUE,TRUE
4325,Positive,Positive,Positive,TRUE,TRUE
4326,Positive,Negative,Negative,FALSE,FALSE
4327,Positive,Positive,Negative,TRUE,FALSE
4328,Positive,Negative,Negative,FALSE,FALSE
4329,Positive,Positive,Positive,TRUE,TRUE
4330,Positive,Positive,Negative,TRUE,FALSE
4331,Positive,Positive,Positive,TRUE,TRUE
4332,Positive,Neutral,Positive,FALSE,TRUE
4333,Negative,Negative,Negative,TRUE,TRUE
4334,Positive,Positive,Positive,TRUE,TRUE
4335,Positive,Positive,Positive,TRUE,TRUE
4336,Negative,Negative,Negative,TRUE,TRUE
4337,Positive,Positive,Positive,TRUE,TRUE
4338,Positive,Positive,Positive,TRUE,TRUE
4339,Negative,Negative,Negative,TRUE,TRUE
4340,Negative,Negative,Negative,TRUE,TRUE
4341,Positive,Positive,Positive,TRUE,TRUE
4342,Positive,Negative,Positive,FALSE,TRUE
4343,Positive,Negative,Negative,FALSE,FALSE
4344,Negative,Negative,Negative,TRUE,TRUE
4345,Negative,Negative,Negative,TRUE,TRUE
4346,Positive,Positive,Positive,TRUE,TRUE
4347,Positive,Positive,Positive,TRUE,TRUE
4348,Positive,Positive,Positive,TRUE,TRUE
4349,Neutral,Negative,Negative,FALSE,FALSE
4350,Positive,Neutral,Negative,FALSE,FALSE
4351,Positive,Neutral,Negative,FALSE,FALSE
4352,Positive,Positive,Negative,TRUE,FALSE
4353,Positive,Neutral,Negative,FALSE,FALSE
4354,Negative,Positive,Negative,FALSE,TRUE
4355,Positive,Positive,Positive,TRUE,TRUE
4356,Negative,Neutral,Positive,FALSE,FALSE
4357,Negative,Neutral,Negative,FALSE,TRUE
4358,Positive,Neutral,Negative,FALSE,FALSE
4359,Positive,Neutral,Positive,FALSE,TRUE
4360,Positive,Positive,Positive,TRUE,TRUE
4361,Positive,Positive,Positive,TRUE,TRUE
4362,Positive,Positive,Positive,TRUE,TRUE
4363,Negative,Negative,Negative,TRUE,TRUE
4364,Positive,Positive,Positive,TRUE,TRUE
4365,Positive,Neutral,Negative,FALSE,FALSE
4366,Positive,Positive,Positive,TRUE,TRUE
4367,Positive,Positive,Positive,TRUE,TRUE
4368,Positive,Positive,Positive,TRUE,TRUE
4369,Positive,Positive,Positive,TRUE,TRUE
4370,Positive,Negative,Positive,FALSE,TRUE
4371,Negative,Neutral,Positive,FALSE,FALSE
4372,Negative,Negative,Negative,TRUE,TRUE
4373,Positive,Positive,Positive,TRUE,TRUE
4374,Positive,Negative,Negative,FALSE,FALSE
4375,Positive,Positive,Positive,TRUE,TRUE
4376,Positive,Positive,Positive,TRUE,TRUE
4377,Positive,Positive,Positive,TRUE,TRUE
4378,Negative,Positive,Positive,FALSE,FALSE
4379,Positive,Positive,Positive,TRUE,TRUE
4380,Positive,Positive,Positive,TRUE,TRUE
4381,Negative,Negative,Negative,TRUE,TRUE
4382,Positive,Positive,Positive,TRUE,TRUE
4383,Negative,Negative,Negative,TRUE,TRUE
4384,Positive,Negative,Negative,FALSE,FALSE
4385,Positive,Positive,Positive,TRUE,TRUE
4386,Positive,Positive,Positive,TRUE,TRUE
4387,Positive,Positive,Positive,TRUE,TRUE
4388,Positive,Neutral,Positive,FALSE,TRUE
4389,Positive,Positive,Positive,TRUE,TRUE
4390,Positive,Neutral,Negative,FALSE,FALSE
4391,Negative,Negative,Negative,TRUE,TRUE
4392,Positive,Positive,Positive,TRUE,TRUE
4393,Positive,Neutral,Positive,FALSE,TRUE
4394,Positive,Neutral,Negative,FALSE,FALSE
4395,Positive,Neutral,Positive,FALSE,TRUE
4396,Positive,Positive,Positive,TRUE,TRUE
4397,Negative,Neutral,Negative,FALSE,TRUE
4398,Positive,Negative,Negative,FALSE,FALSE
4399,Positive,Positive,Positive,TRUE,TRUE
4400,Negative,Neutral,Negative,FALSE,TRUE
4401,Positive,Positive,Positive,TRUE,TRUE
4402,Negative,Negative,Negative,TRUE,TRUE
4403,Negative,Negative,Negative,TRUE,TRUE
4404,Positive,Positive,Positive,TRUE,TRUE
4405,Positive,Positive,Positive,TRUE,TRUE
4406,Negative,Neutral,Negative,FALSE,TRUE
4407,Positive,Positive,Positive,TRUE,TRUE
4408,Negative,Negative,Negative,TRUE,TRUE
4409,Negative,Negative,Negative,TRUE,TRUE
4410,Negative,Neutral,Negative,FALSE,TRUE
4411,Negative,Negative,Negative,TRUE,TRUE
4412,Positive,Positive,Positive,TRUE,TRUE
4413,Positive,Negative,Positive,FALSE,TRUE
4414,Negative,Negative,Negative,TRUE,TRUE
4415,Negative,Negative,Negative,TRUE,TRUE
4416,Positive,Negative,Negative,FALSE,FALSE
4417,Neutral,Negative,Negative,FALSE,FALSE
4418,Positive,Negative,Positive,FALSE,TRUE
4419,Positive,Neutral,Negative,FALSE,FALSE
4420,Positive,Neutral,Negative,FALSE,FALSE
4421,Negative,Negative,Negative,TRUE,TRUE
4422,Positive,Positive,Positive,TRUE,TRUE
4423,Negative,Negative,Negative,TRUE,TRUE
4424,Positive,Positive,Positive,TRUE,TRUE
4425,Negative,Negative,Negative,TRUE,TRUE
4426,Positive,Neutral,Positive,FALSE,TRUE
4427,Positive,Neutral,Positive,FALSE,TRUE
4428,Positive,Positive,Positive,TRUE,TRUE
4429,Negative,Positive,Positive,FALSE,FALSE
4430,Positive,Positive,Positive,TRUE,TRUE
4431,Positive,Neutral,Positive,FALSE,TRUE
4432,Negative,Positive,Positive,FALSE,FALSE
4433,Positive,Positive,Positive,TRUE,TRUE
4434,Positive,Negative,Negative,FALSE,FALSE
4435,Negative,Negative,Negative,TRUE,TRUE
4436,Positive,Negative,Negative,FALSE,FALSE
4437,Positive,Positive,Positive,TRUE,TRUE
4438,Neutral,Neutral,Negative,TRUE,FALSE
4439,Positive,Positive,Positive,TRUE,TRUE
4440,Positive,Negative,Positive,FALSE,TRUE
4441,Positive,Positive,Positive,TRUE,TRUE
4442,Positive,Neutral,Positive,FALSE,TRUE
4443,Negative,Negative,Negative,TRUE,TRUE
4444,Positive,Negative,Negative,FALSE,FALSE
4445,Positive,Neutral,Negative,FALSE,FALSE
4446,Positive,Positive,Positive,TRUE,TRUE
4447,Positive,Neutral,Positive,FALSE,TRUE
4448,Positive,Positive,Positive,TRUE,TRUE
4449,Negative,Negative,Negative,TRUE,TRUE
4450,Positive,Negative,Positive,FALSE,TRUE
4451,Positive,Neutral,Negative,FALSE,FALSE
4452,Negative,Neutral,Negative,FALSE,TRUE
4453,Positive,Neutral,Negative,FALSE,FALSE
4454,Positive,Positive,Positive,TRUE,TRUE
4455,Negative,Negative,Negative,TRUE,TRUE
4456,Positive,Positive,Positive,TRUE,TRUE
4457,Positive,Neutral,Positive,FALSE,TRUE
4458,Positive,Positive,Positive,TRUE,TRUE
4459,Positive,Neutral,Positive,FALSE,TRUE
4460,Positive,Positive,Positive,TRUE,TRUE
4461,Positive,Neutral,Positive,FALSE,TRUE
4462,Negative,Negative,Negative,TRUE,TRUE
4463,Negative,Negative,Negative,TRUE,TRUE
4464,Positive,Negative,Negative,FALSE,FALSE
4465,Positive,Positive,Positive,TRUE,TRUE
4466,Positive,Positive,Positive,TRUE,TRUE
4467,Positive,Positive,Positive,TRUE,TRUE
4468,Positive,Negative,Positive,FALSE,TRUE
4469,Positive,Positive,Positive,TRUE,TRUE
4470,Positive,Positive,Positive,TRUE,TRUE
4471,Positive,Positive,Positive,TRUE,TRUE
4472,Positive,Neutral,Positive,FALSE,TRUE
4473,Negative,Neutral,Negative,FALSE,TRUE
4474,Positive,Positive,Positive,TRUE,TRUE
4475,Positive,Negative,Positive,FALSE,TRUE
4476,Negative,Negative,Negative,TRUE,TRUE
4477,Positive,Negative,Negative,FALSE,FALSE
4478,Positive,Positive,Positive,TRUE,TRUE
4479,Positive,Neutral,Positive,FALSE,TRUE
4480,Positive,Positive,Positive,TRUE,TRUE
4481,Positive,Positive,Positive,TRUE,TRUE
4482,Negative,Negative,Negative,TRUE,TRUE
4483,Positive,Neutral,Positive,FALSE,TRUE
4484,Positive,Neutral,Positive,FALSE,TRUE
4485,Negative,Negative,Negative,TRUE,TRUE
4486,Neutral,Neutral,Positive,TRUE,FALSE
4487,Positive,Negative,Negative,FALSE,FALSE
4488,Positive,Neutral,Negative,FALSE,FALSE
4489,Negative,Positive,Positive,FALSE,FALSE
4490,Positive,Neutral,Positive,FALSE,TRUE
4491,Positive,Neutral,Negative,FALSE,FALSE
4492,Positive,Positive,Positive,TRUE,TRUE
4493,Positive,Positive,Positive,TRUE,TRUE
4494,Negative,Negative,Negative,TRUE,TRUE
4495,Positive,Neutral,Positive,FALSE,TRUE
4496,Negative,Negative,Negative,TRUE,TRUE
4497,Positive,Positive,Positive,TRUE,TRUE
4498,Negative,Negative,Negative,TRUE,TRUE
4499,Positive,Positive,Positive,TRUE,TRUE
4500,Positive,Negative,Positive,FALSE,TRUE
4501,Positive,Neutral,Negative,FALSE,FALSE
4502,Positive,Neutral,Negative,FALSE,FALSE
4503,Positive,Positive,Positive,TRUE,TRUE
4504,Positive,Neutral,Positive,FALSE,TRUE
4505,Neutral,Neutral,Positive,TRUE,FALSE
4506,Positive,Negative,Negative,FALSE,FALSE
4507,Negative,Negative,Negative,TRUE,TRUE
4508,Positive,Negative,Negative,FALSE,FALSE
4509,Positive,Positive,Positive,TRUE,TRUE
4510,Positive,Neutral,Negative,FALSE,FALSE
4511,Positive,Positive,Positive,TRUE,TRUE
4512,Negative,Negative,Negative,TRUE,TRUE
4513,Negative,Neutral,Negative,FALSE,TRUE
4514,Positive,Negative,Positive,FALSE,TRUE
4515,Positive,Positive,Positive,TRUE,TRUE
4516,Positive,Positive,Positive,TRUE,TRUE
4517,Positive,Neutral,Negative,FALSE,FALSE
4518,Negative,Neutral,Negative,FALSE,TRUE
4519,Positive,Positive,Positive,TRUE,TRUE
4520,Positive,Positive,Positive,TRUE,TRUE
4521,Negative,Negative,Negative,TRUE,TRUE
4522,Positive,Negative,Negative,FALSE,FALSE
4523,Positive,Positive,Positive,TRUE,TRUE
4524,Positive,Positive,Negative,TRUE,FALSE
4525,Positive,Positive,Positive,TRUE,TRUE
4526,Positive,Neutral,Positive,FALSE,TRUE
4527,Positive,Positive,Negative,TRUE,FALSE
4528,Positive,Positive,Positive,TRUE,TRUE
4529,Positive,Positive,Positive,TRUE,TRUE
4530,Positive,Neutral,Positive,FALSE,TRUE
4531,Positive,Neutral,Positive,FALSE,TRUE
4532,Positive,Positive,Positive,TRUE,TRUE
4533,Positive,Negative,Negative,FALSE,FALSE
4534,Negative,Negative,Negative,TRUE,TRUE
4535,Negative,Negative,Negative,TRUE,TRUE
4536,Positive,Positive,Positive,TRUE,TRUE
4537,Positive,Negative,Positive,FALSE,TRUE
4538,Positive,Positive,Negative,TRUE,FALSE
4539,Negative,Negative,Negative,TRUE,TRUE
4540,Negative,Neutral,Negative,FALSE,TRUE
4541,Negative,Negative,Negative,TRUE,TRUE
4542,Positive,Neutral,Positive,FALSE,TRUE
4543,Positive,Positive,Positive,TRUE,TRUE
4544,Positive,Positive,Negative,TRUE,FALSE
4545,Positive,Positive,Positive,TRUE,TRUE
4546,Positive,Positive,Negative,TRUE,FALSE
4547,Positive,Positive,Positive,TRUE,TRUE
4548,Negative,Negative,Negative,TRUE,TRUE
4549,Positive,Positive,Positive,TRUE,TRUE
4550,Positive,Neutral,Neutral,FALSE,FALSE
4551,Positive,Neutral,Negative,FALSE,FALSE
4552,Positive,Neutral,Positive,FALSE,TRUE
4553,Positive,Neutral,Negative,FALSE,FALSE
4554,Positive,Positive,Positive,TRUE,TRUE
4555,Positive,Positive,Positive,TRUE,TRUE
4556,Positive,Negative,Negative,FALSE,FALSE
4557,Positive,Neutral,Positive,FALSE,TRUE
4558,Positive,Positive,Positive,TRUE,TRUE
4559,Positive,Negative,Negative,FALSE,FALSE
4560,Positive,Positive,Positive,TRUE,TRUE
4561,Positive,Positive,Positive,TRUE,TRUE
4562,Positive,Negative,Negative,FALSE,FALSE
4563,Positive,Positive,Positive,TRUE,TRUE
4564,Negative,Neutral,Negative,FALSE,TRUE
4565,Negative,Negative,Negative,TRUE,TRUE
4566,Positive,Positive,Positive,TRUE,TRUE
4567,Negative,Neutral,Negative,FALSE,TRUE
4568,Negative,Negative,Negative,TRUE,TRUE
4569,Positive,Positive,Positive,TRUE,TRUE
4570,Positive,Negative,Negative,FALSE,FALSE
4571,Positive,Positive,Positive,TRUE,TRUE
4572,Negative,Neutral,Positive,FALSE,FALSE
4573,Negative,Negative,Negative,TRUE,TRUE
4574,Positive,Positive,Positive,TRUE,TRUE
4575,Neutral,Neutral,Negative,TRUE,FALSE
4576,Negative,Negative,Negative,TRUE,TRUE
4577,Negative,Neutral,Negative,FALSE,TRUE
4578,Positive,Positive,Positive,TRUE,TRUE
4579,Negative,Negative,Negative,TRUE,TRUE
4580,Positive,Positive,Positive,TRUE,TRUE
4581,Negative,Negative,Negative,TRUE,TRUE
4582,Positive,Negative,Negative,FALSE,FALSE
4583,Positive,Positive,Positive,TRUE,TRUE
4584,Positive,Positive,Positive,TRUE,TRUE
4585,Negative,Negative,Negative,TRUE,TRUE
4586,Positive,Positive,Positive,TRUE,TRUE
4587,Negative,Neutral,Negative,FALSE,TRUE
4588,Negative,Negative,Negative,TRUE,TRUE
4589,Positive,Neutral,Negative,FALSE,FALSE
4590,Positive,Positive,Negative,TRUE,FALSE
4591,Positive,Negative,Negative,FALSE,FALSE
4592,Positive,Positive,Positive,TRUE,TRUE
4593,Positive,Positive,Negative,TRUE,FALSE
4594,Positive,Positive,Positive,TRUE,TRUE
4595,Negative,Negative,Negative,TRUE,TRUE
4596,Negative,Negative,Negative,TRUE,TRUE
4597,Positive,Negative,Negative,FALSE,FALSE
4598,Positive,Neutral,Negative,FALSE,FALSE
4599,Positive,Negative,Positive,FALSE,TRUE
4600,Positive,Positive,Positive,TRUE,TRUE
4601,Positive,Neutral,Positive,FALSE,TRUE
4602,Positive,Positive,Positive,TRUE,TRUE
4603,Negative,Negative,Negative,TRUE,TRUE
4604,Positive,Negative,Negative,FALSE,FALSE
4605,Positive,Positive,Positive,TRUE,TRUE
4606,Negative,Negative,Neutral,TRUE,FALSE
4607,Positive,Positive,Positive,TRUE,TRUE
4608,Positive,Positive,Positive,TRUE,TRUE
4609,Positive,Negative,Positive,FALSE,TRUE
4610,Negative,Positive,Negative,FALSE,TRUE
4611,Positive,Positive,Positive,TRUE,TRUE
4612,Neutral,Negative,Negative,FALSE,FALSE
4613,Positive,Positive,Positive,TRUE,TRUE
